"uuid","AuthorYear","Include","QuestionOrReason","BiasRating","N","StatType","StatTypeDetails","ModelDescription","StatGrouping","...11","Stat","CILow","CIHigh","SE","T-Ratio","Wald","PValue","Statistic from Largest Model","Table","ModelNumber","Finding In Abstract?","PreventativeOrRecovery","OutcomeType","OutcomeSubType","OutcomeScale","OutcomeScaleDetails","OutcomeDetails","ToInvert","DrugsIncludeMarijuana","OutcomeNotes","Outcome Measured at Baseline?","ExposureCategory","Exposure","Exposure - Additional Notes","Exposure Measured at Baseline","Summary (SI)","Notes","CountryPopulation","Design (F/U Period)","Description of Quality/Bias","Reference","SheetRowNumber","id","id_masked"
"031b435d-bf6d-42be-a5a0-e1e096f6ad43","Upenieks and Schafer 2020","no",NA,"Serious","","b",NA,NA,NA,NA,-0.25,NA,NA,NA,NA,NA,"<0.001",NA,"pg 495","",NA,NA,"Substance Use","Alcohol","Frequency","Use (Frequency)",NA,NA,NA,NA,NA,"∆RSA","Increase of RSA - low/none to high",NA,NA,"Those with stably high religious attendance had lower cumulative smoking scores [β=-0.81, p<0.001] and drinking scores [β=-.026, p<0.001]. Those increasing from low/no to high religious attendance between adolescence and adulthood had lower smoking [β=-0.62, p<0.01] and drinking scores [β=-0.25, p<0.001] than stably low attenders. Those who progressed from moderate levels of attendance in adolescence to high levels by adulthood also had lower smoking [β=-0.72, p<0.001] and drinking scores [β=-0.25, p<0.001]. Those who experience a decline in religiosity had significantly higher cumulative smoking[ and drinking scores relative to the stably high attenders.",NA,"US Adolescents 14-18 from NLSY79","Prospective cohort study (21 years)","No control for baseline outcomes; controlled for multiple covariates (e.g. demographics, childhood psychosocial characteristics, adult psychosocial characteristics).","Upenieks, L.; Schafer, M. H. Religious Attendance and Physical Health in Later Life: A Life Course Approach. J Health Soc Behav Dec 2020;61(4):486-502.",559,"Upenieks and Schafer 2020 - 559","5f0113"
"4cd67bcf-ab4e-40d4-abbf-ddba2f001b5f","Upenieks and Schafer 2020","no",NA,"Serious","","b",NA,NA,NA,NA,-0.72,NA,NA,NA,NA,NA,"<0.001",NA,"pg 495","",NA,NA,"Substance Use","Smoking","Frequency","Use (Frequency)",NA,NA,NA,NA,NA,"∆RSA","Increase of RSA - moderate to high",NA,NA,"Those with stably high religious attendance had lower cumulative smoking scores [β=-0.81, p<0.001] and drinking scores [β=-.026, p<0.001]. Those increasing from low/no to high religious attendance between adolescence and adulthood had lower smoking [β=-0.62, p<0.01] and drinking scores [β=-0.25, p<0.001] than stably low attenders. Those who progressed from moderate levels of attendance in adolescence to high levels by adulthood also had lower smoking [β=-0.72, p<0.001] and drinking scores [β=-0.25, p<0.001]. Those who experience a decline in religiosity had significantly higher cumulative smoking[ and drinking scores relative to the stably high attenders.",NA,"US Adolescents 14-18 from NLSY79","Prospective cohort study (21 years)","No control for baseline outcomes; controlled for multiple covariates (e.g. demographics, childhood psychosocial characteristics, adult psychosocial characteristics).","Upenieks, L.; Schafer, M. H. Religious Attendance and Physical Health in Later Life: A Life Course Approach. J Health Soc Behav Dec 2020;61(4):486-502.",560,"Upenieks and Schafer 2020 - 560","c6ae75"
"d3cd03d0-1a96-4188-a3bb-56c9f94fc2d5","Upenieks and Schafer 2020","no",NA,"Serious","","b",NA,NA,NA,NA,-0.25,NA,NA,NA,NA,NA,"<0.001",NA,"pg 495","",NA,NA,"Substance Use","Alcohol","Frequency","Use (Frequency)",NA,NA,NA,NA,NA,"∆RSA","Increase of RSA - moderate to high",NA,NA,"Those with stably high religious attendance had lower cumulative smoking scores [β=-0.81, p<0.001] and drinking scores [β=-.026, p<0.001]. Those increasing from low/no to high religious attendance between adolescence and adulthood had lower smoking [β=-0.62, p<0.01] and drinking scores [β=-0.25, p<0.001] than stably low attenders. Those who progressed from moderate levels of attendance in adolescence to high levels by adulthood also had lower smoking [β=-0.72, p<0.001] and drinking scores [β=-0.25, p<0.001]. Those who experience a decline in religiosity had significantly higher cumulative smoking[ and drinking scores relative to the stably high attenders.",NA,"US Adolescents 14-18 from NLSY79","Prospective cohort study (21 years)","No control for baseline outcomes; controlled for multiple covariates (e.g. demographics, childhood psychosocial characteristics, adult psychosocial characteristics).","Upenieks, L.; Schafer, M. H. Religious Attendance and Physical Health in Later Life: A Life Course Approach. J Health Soc Behav Dec 2020;61(4):486-502.",561,"Upenieks and Schafer 2020 - 561","db6ae1"
"005c5eb3-d940-4ce1-84e6-dd7c74e5636a","Wu et al. 2022","no","exposure too specific","Serious","","OR",NA,NA,NA,NA,0.33,NA,NA,0.05,NA,NA,"<0.001",NA,"2","RSA Never vs Regular",NA,NA,"Substance Use","Cocaine","Dichotomous","Use (Started/Used)","Ever",NA,NA,NA,NA,NA,NA,NA,NA,"Religious service attendance was generally associated with a lower likelihood of lifetime and recent use across all measures examined at T2. Relative to the reference group (non attenders at T1 and T2), the  rotective effects were largest for the consistent attendance group (attenders at T1 and T2) [OR(cocaine use)=0.33, p<0.001; OR (meth)=0.37, p<0.001; OR(other illicit drugs)=0. 29, p<0.001; OR(marijuana)=0.29, p<0.001], followed by the adult attendance group (non attenders at T1, attenders at T2) [OR(cocaine use) =0.72, p<0.01; OR(meth)=1.09, not significant; OR (other illicit drugs)=0.68, <0.01; OR(marijuana) =0.68, p<0.001], then the childhood attendance group (attenders at T1, non attenders at T2) [OR (cocaine use=0.78), p<0.01; OR(meth)=0.69, p<0. 01; OR(other illicit drugs)=0.72, p<0.001; OR (marijuana)=0.76, p<0.001].",NA,"US 7-12th graders from Add Health","Prospective cohort study (13 years)","No control for baseline outcomes or proxy variables; controlled for multiple potential confounders (demographics, education, parental and family factor, self-rated health); used religious attendance trajectories as the exposure","Wu, S. Y.; Hodge, D. R.; Wu, Q.; Marsiglia, F. F.; Chen, W. T. A Longitudinal Examination of the Relationship between Religious Service Attendance and Young Adult Substance Use. Social Work Research Feb 2022;46(1):65-78.",562,"Wu et al. 2022 - 562","9bf738"
"a75b2569-af5a-46ba-8c52-f70c7d602742","Wu et al. 2022","no","exposure too specific","Serious","","OR",NA,NA,NA,NA,0.37,NA,NA,0.08,NA,NA,"<0.001",NA,"2","RSA Never vs Regular",NA,NA,"Substance Use","Meth","Dichotomous","Use (Started/Used)","Ever",NA,NA,NA,NA,NA,NA,NA,NA,"Religious service attendance was generally associated with a lower likelihood of lifetime and recent use across all measures examined at T2. Relative to the reference group (non attenders at T1 and T2), the  rotective effects were largest for the consistent attendance group (attenders at T1 and T2) [OR(cocaine use)=0.33, p<0.001; OR (meth)=0.37, p<0.001; OR(other illicit drugs)=0. 29, p<0.001; OR(marijuana)=0.29, p<0.001], followed by the adult attendance group (non attenders at T1, attenders at T2) [OR(cocaine use) =0.72, p<0.01; OR(meth)=1.09, not significant; OR (other illicit drugs)=0.68, <0.01; OR(marijuana) =0.68, p<0.001], then the childhood attendance group (attenders at T1, non attenders at T2) [OR (cocaine use=0.78), p<0.01; OR(meth)=0.69, p<0. 01; OR(other illicit drugs)=0.72, p<0.001; OR (marijuana)=0.76, p<0.001].",NA,"US 7-12th graders from Add Health","Prospective cohort study (13 years)","No control for baseline outcomes or proxy variables; controlled for multiple potential confounders (demographics, education, parental and family factor, self-rated health); used religious attendance trajectories as the exposure","Wu, S. Y.; Hodge, D. R.; Wu, Q.; Marsiglia, F. F.; Chen, W. T. A Longitudinal Examination of the Relationship between Religious Service Attendance and Young Adult Substance Use. Social Work Research Feb 2022;46(1):65-78.",563,"Wu et al. 2022 - 563","aa4ec8"
"477cef06-af6f-4852-84a0-c6500800824c","Wu et al. 2022","yes",NA,"Serious","","OR",NA,NA,"OR",NA,0.29,NA,NA,0.05,NA,NA,"<0.001",NA,"2","RSA Never vs Regular","yes?","preventative","Substance Use","Other Illicit Drug","Dichotomous","Use (Started/Used)","Ever",NA,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,"Religious service attendance was generally associated with a lower likelihood of lifetime and recent use across all measures examined at T2. Relative to the reference group (non attenders at T1 and T2), the  rotective effects were largest for the consistent attendance group (attenders at T1 and T2) [OR(cocaine use)=0.33, p<0.001; OR (meth)=0.37, p<0.001; OR(other illicit drugs)=0. 29, p<0.001; OR(marijuana)=0.29, p<0.001], followed by the adult attendance group (non attenders at T1, attenders at T2) [OR(cocaine use) =0.72, p<0.01; OR(meth)=1.09, not significant; OR (other illicit drugs)=0.68, <0.01; OR(marijuana) =0.68, p<0.001], then the childhood attendance group (attenders at T1, non attenders at T2) [OR (cocaine use=0.78), p<0.01; OR(meth)=0.69, p<0. 01; OR(other illicit drugs)=0.72, p<0.001; OR (marijuana)=0.76, p<0.001].",NA,"US 7-12th graders from Add Health","Prospective cohort study (13 years)","No control for baseline outcomes or proxy variables; controlled for multiple potential confounders (demographics, education, parental and family factor, self-rated health); used religious attendance trajectories as the exposure","Wu, S. Y.; Hodge, D. R.; Wu, Q.; Marsiglia, F. F.; Chen, W. T. A Longitudinal Examination of the Relationship between Religious Service Attendance and Young Adult Substance Use. Social Work Research Feb 2022;46(1):65-78.",564,"Wu et al. 2022 - 564","20226f"
"efd657b6-3618-490a-abc5-06df00aec1de","Wu et al. 2022","yes",NA,"Serious","","OR",NA,NA,"OR",NA,0.3,NA,NA,0.03,NA,NA,"<0.001",NA,"2","RSA Never vs Regular","yes?","preventative","Substance Use","Marijuana","Dichotomous","Use (Started/Used)","Ever",NA,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,"Religious service attendance was generally associated with a lower likelihood of lifetime and recent use across all measures examined at T2. Relative to the reference group (non attenders at T1 and T2), the  rotective effects were largest for the consistent attendance group (attenders at T1 and T2) [OR(cocaine use)=0.33, p<0.001; OR (meth)=0.37, p<0.001; OR(other illicit drugs)=0. 29, p<0.001; OR(marijuana)=0.29, p<0.001], followed by the adult attendance group (non attenders at T1, attenders at T2) [OR(cocaine use) =0.72, p<0.01; OR(meth)=1.09, not significant; OR (other illicit drugs)=0.68, <0.01; OR(marijuana) =0.68, p<0.001], then the childhood attendance group (attenders at T1, non attenders at T2) [OR (cocaine use=0.78), p<0.01; OR(meth)=0.69, p<0. 01; OR(other illicit drugs)=0.72, p<0.001; OR (marijuana)=0.76, p<0.001].",NA,"US 7-12th graders from Add Health","Prospective cohort study (13 years)","No control for baseline outcomes or proxy variables; controlled for multiple potential confounders (demographics, education, parental and family factor, self-rated health); used religious attendance trajectories as the exposure","Wu, S. Y.; Hodge, D. R.; Wu, Q.; Marsiglia, F. F.; Chen, W. T. A Longitudinal Examination of the Relationship between Religious Service Attendance and Young Adult Substance Use. Social Work Research Feb 2022;46(1):65-78.",565,"Wu et al. 2022 - 565","140523"
"70fc54a8-8433-474f-a8d5-62a092678399","Wu et al. 2022","no",NA,"Serious","","OR",NA,NA,"OR",NA,0.24,NA,NA,0.04,NA,NA,"<0.001",NA,"2","RSA Never vs Regular","yes?","preventative","Substance Use","Marijuana","Dichotomous","Use (Active)","Monthly",NA,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,"Religious service attendance was generally associated with a lower likelihood of lifetime and recent use across all measures examined at T2. Relative to the reference group (non attenders at T1 and T2), the  rotective effects were largest for the consistent attendance group (attenders at T1 and T2) [OR(cocaine use)=0.33, p<0.001; OR (meth)=0.37, p<0.001; OR(other illicit drugs)=0. 29, p<0.001; OR(marijuana)=0.29, p<0.001], followed by the adult attendance group (non attenders at T1, attenders at T2) [OR(cocaine use) =0.72, p<0.01; OR(meth)=1.09, not significant; OR (other illicit drugs)=0.68, <0.01; OR(marijuana) =0.68, p<0.001], then the childhood attendance group (attenders at T1, non attenders at T2) [OR (cocaine use=0.78), p<0.01; OR(meth)=0.69, p<0. 01; OR(other illicit drugs)=0.72, p<0.001; OR (marijuana)=0.76, p<0.001].",NA,"US 7-12th graders from Add Health","Prospective cohort study (13 years)","No control for baseline outcomes or proxy variables; controlled for multiple potential confounders (demographics, education, parental and family factor, self-rated health); used religious attendance trajectories as the exposure","Wu, S. Y.; Hodge, D. R.; Wu, Q.; Marsiglia, F. F.; Chen, W. T. A Longitudinal Examination of the Relationship between Religious Service Attendance and Young Adult Substance Use. Social Work Research Feb 2022;46(1):65-78.",566,"Wu et al. 2022 - 566","91e1dd"
"cf214fe5-6946-477f-a356-da9b4f229ee4","Wu et al. 2022","no",NA,"Serious","","OR",NA,NA,"OR",NA,0.22,NA,NA,0.05,NA,NA,"<0.001",NA,"2","RSA Never vs Regular","yes?","preventative","Substance Use","Marijuana","Dichotomous","Use (Active)","Daily",NA,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,"Religious service attendance was generally associated with a lower likelihood of lifetime and recent use across all measures examined at T2. Relative to the reference group (non attenders at T1 and T2), the  rotective effects were largest for the consistent attendance group (attenders at T1 and T2) [OR(cocaine use)=0.33, p<0.001; OR (meth)=0.37, p<0.001; OR(other illicit drugs)=0. 29, p<0.001; OR(marijuana)=0.29, p<0.001], followed by the adult attendance group (non attenders at T1, attenders at T2) [OR(cocaine use) =0.72, p<0.01; OR(meth)=1.09, not significant; OR (other illicit drugs)=0.68, <0.01; OR(marijuana) =0.68, p<0.001], then the childhood attendance group (attenders at T1, non attenders at T2) [OR (cocaine use=0.78), p<0.01; OR(meth)=0.69, p<0. 01; OR(other illicit drugs)=0.72, p<0.001; OR (marijuana)=0.76, p<0.001].",NA,"US 7-12th graders from Add Health","Prospective cohort study (13 years)","No control for baseline outcomes or proxy variables; controlled for multiple potential confounders (demographics, education, parental and family factor, self-rated health); used religious attendance trajectories as the exposure","Wu, S. Y.; Hodge, D. R.; Wu, Q.; Marsiglia, F. F.; Chen, W. T. A Longitudinal Examination of the Relationship between Religious Service Attendance and Young Adult Substance Use. Social Work Research Feb 2022;46(1):65-78.",567,"Wu et al. 2022 - 567","abcae2"
"ecf81daa-afc4-4d62-8956-4987100d4be9","Herold et al. 2022","no","outcome too broad","Critical","","OR",NA,NA,NA,NA,-0.15,-0.27,-0.02,NA,NA,NA,"",NA,"2","Longitudinal Model",NA,NA,"Unhealthly Lifestyle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Religiously Educated",NA,"All measures of religiosity (religious attendance, religious education, prayer, religiosity life trajectory) showed reduced risk of an unhealthy lifestyle, though only Religious Attendance [Coeff=-0.15, (95% CI: -0.15, -0.12)] and Persistently Religious [Coeff=-0.24, (95% CI: -0.39, -0.09)] reached significance after adjusting for multiple testing.",NA,"Denmark Adults 50+ from SHARE","Prospective cohort study (10 years)","Component of exposure variables analyzed as a trajectory; controlled for baseline outcomes and some covariates (age, gender, education marital status); RR(Danes)=67%; certain data points yielded high missing information: approximately one-third missing values regarding praying and religious education; participants counted twice for answers in multiple follow-waves.","Herold, S. C.; Hvidt, N. C.; Möller, S.; Christensen, K.; Ahrenfeldt, L. J. Is Religiousness Associated with Better Lifestyle and Health Among Danes? Findings from SHARE. J Relig Health Apr 2022;61(2):1621-1640.",568,"Herold et al. 2022 - 568","824c85"
